CO1_conventional_hydroelectric_1,FL1_conventional_hydroelectric_1,GC3_conventional_hydroelectric_1,ID1_conventional_hydroelectric_1,KY1_conventional_hydroelectric_1,MT1_conventional_hydroelectric_1,NE1_conventional_hydroelectric_1,OK1_conventional_hydroelectric_1,TX2_conventional_hydroelectric_1,WY1_conventional_hydroelectric_1,eastern0_conventional_hydroelectric_1,eastern1_conventional_hydroelectric_1,eastern2_conventional_hydroelectric_1,eastern3_conventional_hydroelectric_1,eastern4_conventional_hydroelectric_1,eastern5_conventional_hydroelectric_1,eastern6_conventional_hydroelectric_1,western1_conventional_hydroelectric_1,western2_conventional_hydroelectric_1,western3_conventional_hydroelectric_1
0.1545904529167178,0.24767437284353547,0.007961872756596206,0.26261689728395043,0.6611284752863773,0.1996561985170102,0.289069112603926,0.057322194784213396,0.72034513967165,0.0811490834781286,0.5081718305569867,0.2926334757884548,0.3337425216519822,0.21503225874201515,0.39062587899980084,0.451289905975225,0.372401740026156,0.37930448610628464,0.22368395321313103,0.23096248792676463
0.1558575877766909,0.24970449065372838,0.008027134008699453,0.2647694948026714,0.6639765172277852,0.20129272473436274,0.2901962276325247,0.0577920488398217,0.7203714501742154,0.0818142399000805,0.5111303833699442,0.2950321108359011,0.3345778353556573,0.2167588654551519,0.3931456378649597,0.45244797956079064,0.375442212248966,0.38241353927109023,0.22468759412885178,0.2326268055409479
0.157124722636664,0.2517346084639213,0.008092395260802701,0.2669220923213923,0.666824559169193,0.20292925095171527,0.29132334266112336,0.05826190289543,0.720397760676781,0.08247939632203236,0.5140889361829017,0.29743074588334745,0.3354131490593325,0.21848547216828862,0.39566539673011863,0.45360605314635616,0.37848268447177597,0.38552259243589587,0.2256912350445725,0.23429112315513118
0.15839185749663715,0.2537647262741142,0.008157656512905948,0.2690746898401132,0.6696726011106007,0.2045657771690678,0.2924504576897221,0.058731756951038314,0.7204240711793464,0.08314455274398425,0.5170474889958593,0.2998293809307938,0.33624846276300757,0.2202120788814254,0.3981851555952774,0.4547641267319218,0.3815231566945859,0.38863164560070146,0.22669487596029325,0.23595544076931446
0.15965899235661019,0.2557948440843071,0.008222917765009196,0.2712272873588341,0.6725206430520085,0.20620230338642037,0.29357757271832086,0.059201611006646615,0.7204503816819119,0.08380970916593611,0.5200060418088167,0.30222801597824017,0.33708377646668275,0.22193868559456215,0.4007049144604362,0.4559222003174873,0.384563628917396,0.39174069876550716,0.227698516876014,0.23761975838349778
0.1609261272165833,0.25782496189450005,0.008288179017112443,0.27337988487755505,0.6753686849934163,0.2078388296037729,0.2947046877469195,0.05967146506225492,0.7204766921844774,0.084474865587888,0.5229645946217742,0.3046266510256865,0.33791909017035787,0.22366529230769888,0.40322467332559503,0.45708027390305295,0.3876041011402059,0.3948497519303127,0.22870215779173475,0.23928407599768106
0.16219326207655638,0.25985507970469296,0.008353440269215692,0.2755324823962759,0.678216726934824,0.20947535582112542,0.29583180277551824,0.06014131911786323,0.7205030026870428,0.08514002200983986,0.5259231474347317,0.30702528607313284,0.3387544038740331,0.22539189902083565,0.40574443219075373,0.45823834748861847,0.39064457336301595,0.3979588050951183,0.2297057987074555,0.24094839361186435
0.16346039693652947,0.26188519751488587,0.008418701521318938,0.27768507991499686,0.6810647688762318,0.21111188203847797,0.29695891780411693,0.06061117317347153,0.7205293131896083,0.08580517843179174,0.5288817002476893,0.30942392112057926,0.3395897175777083,0.22711850573397235,0.40826419105591266,0.4593964210741841,0.39368504558582584,0.40106785825992397,0.23070943962317625,0.2426127112260476
0.1647275317965026,0.2639153153250788,0.008483962773422185,0.2798376774337178,0.6839128108176397,0.21274840825583052,0.2980860328327156,0.06108102722907984,0.7205556236921737,0.08647033485374361,0.5318402530606468,0.31182255616802557,0.3404250312813834,0.22884511244710914,0.4107839499210714,0.4605544946597496,0.39672551780863585,0.4041769114247295,0.23171308053889697,0.24427702884023092
0.16599466665647566,0.2659454331352717,0.008549224025525434,0.28199027495243867,0.6867608527590474,0.21438493447318308,0.29921314786131437,0.06155088128468815,0.7205819341947393,0.08713549127569548,0.5347988058736043,0.31422119121547193,0.3412603449850586,0.23057171916024588,0.4133037087862303,0.46171256824531526,0.39976599003144575,0.40728596458953514,0.2327167214546177,0.2459413464544142
0.1672618015164488,0.2679755509454646,0.008614485277628682,0.28414287247115955,0.6896088947004553,0.21602146069053563,0.3003402628899131,0.06202073534029645,0.7206082446973048,0.08780064769764735,0.5377573586865618,0.3166198262629183,0.3420956586887337,0.23229832587338262,0.41582346765138906,0.46287064183088084,0.4028064622542558,0.41039501775434073,0.23372036237033847,0.24760566406859746
0.16852893637642188,0.2700056687556575,0.008679746529731929,0.2862954699898804,0.6924569366418629,0.21765798690788812,0.30146737791851175,0.06249058939590476,0.7206345551998702,0.08846580411959921,0.5407159114995193,0.31901846131036465,0.3429309723924089,0.23402493258651938,0.41834322651654793,0.4640287154164464,0.40584693447706577,0.4135040709191464,0.2347240032860592,0.24926998168278075
0.16979607123639498,0.2720357865658504,0.008745007781835176,0.2884480675086014,0.6953049785832708,0.21929451312524068,0.3025944929471105,0.06296044345151307,0.7206608657024356,0.0891309605415511,0.5436744643124768,0.321417096357811,0.34376628609608395,0.23575153929965612,0.42086298538170674,0.46518678900201194,0.4088874066998758,0.41661312408395196,0.23572764420177994,0.25093429929696404
0.17106320609636808,0.27406590437604333,0.008810269033938424,0.2906006650273223,0.6981530205246785,0.22093103934259326,0.30372160797570924,0.06343029750712137,0.7206871762050011,0.08979611696350298,0.5466330171254342,0.3238157314052573,0.34460159979975913,0.23747814601279288,0.42338274424686556,0.46634486258757757,0.41192787892268584,0.4197221772487577,0.23673128511750066,0.2525986169111474
0.17233034095634114,0.2760960221862363,0.008875530286041673,0.29275326254604317,0.7010010624660863,0.22256756555994578,0.3048487230043079,0.06390015156272968,0.7207134867075666,0.09046127338545486,0.5495915699383919,0.32621436645270363,0.34543691350343425,0.23920475272592961,0.4259025031120244,0.4675029361731431,0.41496835114549574,0.4228312304135632,0.2377349260332214,0.25426293452533066
